localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 791f59cf9df3bf413a172bdbfb0bdf1b,262023.4347,1892689.942,17.10637871,54.76349378, 40Q,3,3.53553391,-1, Bedding,9.47607899,308.9548645,218.9548645,0.934, Ayn Formation, Thu Jan 26 16:12:43 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 5712ef5ca54a657470483806c6e6b673,262028.0841,1892681.403,17.10630205,54.76353837, 40Q,3.56773206,4.59301916,-1, Bedding,8.10897255,359.9019775,269.9019775,0.934, Ayn Formation, Thu Jan 26 16:12:13 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 4a0f2883002cd94a6dfb9d73ad4cdae3,262404.411,1891188.733,17.09285845,54.76723387, 40Q,4.0029045,4.61658853,-1, Bedding,18.27753258,336.3398438,246.3398438,0.934, Ayn Formation, Thu Jan 26 14:40:43 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, a78753a9f8d316af42ddae3db2bcbfbc,262393.6273,1891190.805,17.09287605,54.76713236, 40Q,4,4.70974409,-1, Bedding,13.9732132,329.7216797,239.7216797,0.934, Ayn Formation, Thu Jan 26 14:28:56 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 7bb4b2f61daa719aef6d43c59567bd8c,262394.7513,1891181.956,17.09279624,54.76714387, 40Q,3.43012227,4.69667949,-1, Bedding,17.2325325,341.5818176,251.5818176,0.934, Ayn Formation, Thu Jan 26 14:28:16 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 216e15fb48938e37261e08a78e4bd92b,262394.7513,1891181.956,17.09279624,54.76714387, 40Q,3.43012227,4.69667949,-1, Bedding,15.94175243,313.7030029,223.7030029,0.934, Ayn Formation, Thu Jan 26 14:27:29 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, c8fa56bc73a868f0fe69837bcd017daf,262394.7513,1891181.956,17.09279624,54.76714387, 40Q,3.43012227,4.69667949,-1, Bedding,14.27104855,314.0137329,224.0137329,0.934, Ayn Formation, Thu Jan 26 14:27:14 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 2ad71fe6f5dab27a0d23e738d6c062f1,262394.7513,1891181.956,17.09279624,54.76714387, 40Q,3.43012227,4.69667949,-1, Bedding,17.44257927,334.2130737,244.2130737,0.934, Ayn Formation, Thu Jan 26 14:27:07 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, c5a9c364b6deffd98103d9fce2fb80d6,262395.1666,1891183.295,17.09280837,54.76714763, 40Q,3.36644648,4.74252835,-1, Bedding,13.9508009,319.808075,229.808075,0.934, Ayn Formation, Thu Jan 26 14:26:51 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, a4755579831eabadf201cbf535a47218,262393.1572,1891179.719,17.09277586,54.76712914, 40Q,3.35578812,4.75007612,-1, Bedding,14.56566238,312.9742127,222.9742127,0.934, Ayn Formation, Thu Jan 26 14:26:21 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 834bcadc7ab045d56c01a844c6ce618d,262397.1535,1891197.906,17.09294055,54.76716472, 40Q,8,9.88631343,-1, Bedding,18.67558098,337.6537476,247.6537476,0.934, Ayn Formation, Thu Jan 26 13:02:11 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 33ef7a4143291bfd0289bdbac2ef7fc1,262598.5999,1891114.993,17.09221248,54.76906565, 40Q,3.36036214,4.7468414,-1, Bedding,37.03656006,263.4244385,173.4244385,0.934, Ayn Formation, Thu Jan 26 11:39:18 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 939e6fccdea0b86edb1dcee05eae9a5b,262598.598,1891114.713,17.09220995,54.76906566, 40Q,3.36743691,4.74182514,-1, Bedding,34.62018585,260.737793,170.737793,0.934, Ayn Formation, Thu Jan 26 11:38:38 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, d9c3a223af630982a68d50a0127d7828,262598.7374,1891114.381,17.09220697,54.76906701, 40Q,3.33883857,4.76200525,-1, Bedding,41.09187698,274.2996521,184.2996521,0.934, Ayn Formation, Thu Jan 26 11:38:13 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 52be92a4b38b6d00cbc492ff1a847b57,262598.5277,1891115.706,17.09221891,54.7690649, 40Q,3.56766764,4.5930692,-1, Bedding,38.82609177,259.2739258,169.2739258,0.934, Ayn Formation, Thu Jan 26 11:37:57 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ebb0b655fb032fdf39d66967b77617db,262599.9813,1891114.835,17.0922112,54.76907864, 40Q,4,3.53553391,-1, Bedding,41.27535629,272.2607727,182.2607727,0.934, Ayn Formation, Thu Jan 26 11:37:35 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, bb158f801f34456343126e0f1932b892,262599.6991,1891113.395,17.09219815,54.76907615, 40Q,3.37703329,4.73499558,-1, Bedding,37.23688126,256.8466797,166.8466797,0.934, Ayn Formation, Thu Jan 26 11:28:12 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 93d6fdf1873791ec0ed952204db20a69,262599.6991,1891113.395,17.09219815,54.76907615, 40Q,3.37703329,4.73499558,-1, Bedding,38.43738174,261.8639526,171.8639526,0.934, Ayn Formation, Thu Jan 26 11:27:59 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, f04bb3009bc17a258c0f448e00646a84,262599.6991,1891113.395,17.09219815,54.76907615, 40Q,3.37703329,4.73499558,-1, Bedding,41.69697952,262.92276,172.92276,0.934, Ayn Formation, Thu Jan 26 11:27:50 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, e5af2f2f1dcecfffe9413fcbdb6bde43,262599.6991,1891113.395,17.09219815,54.76907615, 40Q,3.37703329,4.73499558,-1, Bedding,30.54708099,259.931488,169.931488,0.934, Ayn Formation, Thu Jan 26 11:27:36 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, c1a6c2f4fb3af095e6eff5da5072eaf9,262598.6048,1891110.75,17.09217415,54.76906615, 40Q,3.34251426,4.75942596,-1, Bedding,14.68091774,282.539978,192.539978,0.934, Ayn Formation, Thu Jan 26 10:40:36 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 01e08c2ca42a84a9ce6981efee2f2ca0,262598.9685,1891111.281,17.09217899,54.76906951, 40Q,3.33831623,4.76237145,-1, Bedding,11.64921284,299.006012,209.006012,0.934, Ayn Formation, Thu Jan 26 10:40:17 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, e643bf3073f8cd74a113db4f7c59da1e,262598.1531,1891109.917,17.09216658,54.769062, 40Q,3.329842,4.76830046,-1, Bedding,16.78274345,258.1190491,168.1190491,0.934, Ayn Formation, Thu Jan 26 10:40:01 2023, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, a2b6126680a6eeebd4709bedbfd3d534,262599.6096,1891110.307,17.09217025,54.76907564, 40Q,3.35156126,4.75305945,-1, Bedding,17.28729248,267.9878235,177.9878235,0.934, Ayn Formation, Thu Jan 26 10:39:52 2023, 
