localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 8aad36e663206798b8033746a914b0e6,280044.455,1893656.934,17.11691334,54.93267548, 40Q,3.41195816,4.70989157,-1, Dike orientation,80.60167694,171.322403,81.32240295,1.00457764, SD106, Thu Jan 18 03:38:51 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 6484f7c7eb1054e8d46baa940adf4b35,280147.6411,1893650.266,17.11686301,54.93364551, 40Q,3.41043009,4.71099816,-1, Dike orientation,86.24176025,184.9950256,94.99502563,1.00457764, SD106, Thu Jan 18 03:35:49 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, f94e5311b7b0ee8f4c95fecf3bfd4b1a,280163.9914,1893652.366,17.11688355,54.9337989, 40Q,3.41085064,4.71069368,-1, Dike orientation,79.73928833,174.3850861,84.38508606,1.00457764, SD106, Thu Jan 18 03:34:52 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, e1cc72758cd47ede83bc61e603f411d1,280278.2374,1893663.555,17.11699558,54.93487106, 40Q,3.41040384,4.71101716,-1, Dike orientation,77.26280975,155.9801483,65.98014832,1.00457764, SD106, Thu Jan 18 03:33:04 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ad0d69a90acf81ca9ee3e4dbe57b0ed5,280278.2374,1893663.555,17.11699558,54.93487106, 40Q,3.41040384,4.71101716,-1, Dike orientation,82.80526733,152.7113495,62.71134949,1.00457764, SD106, Thu Jan 18 03:32:51 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 579138ba5e199f29b8205a6636c0cef3,280278.2374,1893663.555,17.11699558,54.93487106, 40Q,3.41040384,4.71101716,-1, Dike orientation,73.51053619,159.9352417,69.9352417,1.00457764, SD106, Thu Jan 18 03:32:44 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 79d17f9c656cc75f1c78dcdc72fdfbee,280278.2374,1893663.555,17.11699558,54.93487106, 40Q,3.41040384,4.71101716,-1, Dike orientation,83.39562225,160.2518768,70.25187683,1.00457764, SD106, Thu Jan 18 03:32:18 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, d8306cef3f5bcdb5f4265a4c2400f745,280282.8797,1893661.969,17.11698169,54.93491483, 40Q,3.41171561,4.71006727,-1, Dike orientation,87.67611694,185.6447449,95.64474487,1.00457764, SD106, Thu Jan 18 03:31:32 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, e571c1e7df6e594e42cf6be48b9fb887,280293.9725,1893668.677,17.11704336,54.93501837, 40Q,3.40915473,4.71192117,-1, Dike orientation,85.28530121,174.1833344,84.18333435,1.00457764, SD106, Thu Jan 18 03:30:43 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, b8ded66f4a0865181a364ef86704e851,280238.1514,1893669.975,17.11704973,54.93449384, 40Q,3.38989977,4.7257927,-1, Dike orientation,85.56729126,180.4441223,90.44412231,1.00457764, SD106, Thu Jan 18 03:27:46 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 5336d86cc0c71dcd10382ee86d157b7e,280237.9239,1893669.629,17.11704659,54.93449173, 40Q,3.3861148,4.72850543,-1, Dike orientation,82.7205658,186.7331848,96.73318481,1.00457764, SD106, Thu Jan 18 03:27:35 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 3f043f3c123ad0a4d0a9913ad560385f,280234.1765,1893670.49,17.117054,54.93445644, 40Q,3.38673514,4.72806114,-1, Dike orientation,86.37729645,183.6007385,93.60073853,1.00457764, SD106, Thu Jan 18 03:27:22 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ca2a5c3917e76022f9a0c4e8093c267d,280159.9611,1893665.631,17.11700299,54.93375972, 40Q,3.36290627,4.74503935,-1, Dike orientation,86.66383362,175.4075012,85.40750122,1.00457764, SD106, Thu Jan 18 03:24:03 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, f8a85532216ad755959c48aebad03c68,280157.4789,1893664.239,17.11699018,54.93373654, 40Q,3.36528371,4.74335352,-1, Dike orientation,84.09172058,164.0153198,74.01531982,1.00457764, SD106, Thu Jan 18 03:23:39 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, f961f39f98567d1d842d5fc937d67621,280155.5087,1893667.111,17.11701593,54.93371774, 40Q,3.56716008,4.5934634,-1, Dike orientation,79.50892639,172.3264465,82.32644653,1.00457764, SD106, Thu Jan 18 03:23:20 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, c37a970cd8590097e3f109e776f7d830,279289.136,1894327.94,17.12290225,54.92551253, 40Q,3.56720834,4.59342592,-1, Dike orientation,73.86771393,132.8939667,42.89396667,1.00457764, SD104, Thu Jan 18 03:09:26 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 6e459b32b838938aad981e4e59c20463,279132.614,1894212.285,17.1218424,54.92405366, 40Q,4.10065504,4.26423061,-1, Dike orientation,89,250.1578064,160.1578064,1.00457764, SD105, Thu Jan 18 02:41:10 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 208edd682a9b5f03e3120e1a6c9d2229,279132.4042,1894211.86,17.12183854,54.92405173, 40Q,4.04841288,4.37947307,-1, Dike orientation,89,241.7050324,151.7050324,1.00457764, SD105, Thu Jan 18 02:41:01 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, ba6b1bdd94f5231db08686a2ee90a8a8,279131.7182,1894210.276,17.12182417,54.92404545, 40Q,4,4.43553833,-1, Dike orientation,83.69051361,55.44953537,325.4495239,1.00457764, SD105, Thu Jan 18 02:40:53 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, d6024e2e075a526b0a3c30920cda33d7,279135.4252,1894210.819,17.12182943,54.92408022, 40Q,3.2408289,4.82924063,-1, Dike orientation,84.8666153,226.2463989,136.2463989,1.00457764, SD105, Thu Jan 18 02:39:07 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 0fefc81bf6ba36882be125aa314a44a4,279134.8261,1894211.012,17.12183111,54.92407457, 40Q,3.29326042,4.79363879,-1, Dike orientation,88.13161469,57.37686157,327.3768616,1.00457764, SD105, Thu Jan 18 02:38:57 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 0cc0757f453cdf09ff94d8fac82d1d9d,279136.469,1894214.365,17.12186156,54.92408967, 40Q,3.34050006,4.76083988,-1, Dike orientation,88.00133514,230.4704285,140.4704285,1.00457764, SD105, Thu Jan 18 02:38:39 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 4af9cfd6d5914c39ab20f8080625d1d7,279136.5602,1894214.843,17.12186589,54.92409048, 40Q,3.38478766,4.72945552,-1, Dike orientation,86.08530426,232.3863525,142.3863525,1.00457764, SD105, Thu Jan 18 02:38:28 2024, 
ce4ebacbe358fd6f972402ac20d384c9, Locality 1, 98a0002aa14de2ce6a105e450f278b08,279105.2378,1894212.873,17.12184507,54.92379642, 40Q,3.35137942,4.75318767,-1, Dike orientation,80.10658264,148.466217,58.46621704,1.00457764, SD104, Thu Jan 18 02:11:12 2024, 
