localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, rockUnit, timedate, notes
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, bc863b70444b1c3b460be6627f434c17, 272421.894214, 1887931.264240, 17.064448, 54.861658, 40Q, 72.005493, 4.368642, 3.329073, Dike Margin, 57.000000, 224.000000, 134.000000, 0.943000, SD22, Mon Jan 23 16:36:48 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 55f298867ea14948256453b1771175bd, 272422.096928, 1887930.814778, 17.064444, 54.861660, 40Q, 72.121887, 3.790092, 2.500000, Dike Margin, 56.000000, 217.000000, 127.000000, 0.943000, SD22, Mon Jan 23 16:36:40 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d86854e09ee9dd8f6f3cf33d7f2b0f62, 272398.589007, 1887701.082008, 17.062367, 54.861463, 40Q, 71.347473, 3.790092, 2.500000, Dike Margin, 70.000000, 205.000000, 115.000000, 0.943000, SD10, Mon Jan 23 16:11:16 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 2c8a94c339607eb4c29cadaa68b28c05, 272398.604476, 1887710.560247, 17.062452, 54.861462, 40Q, 73.843506, 3.790092, 2.500000, Dike Margin, 89.000000, 237.000000, 147.000000, 0.943000, SD10, Mon Jan 23 16:10:49 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, ccddd06ed4f26428afd4fbc080b49ada, 272680.617888, 1887386.219880, 17.059550, 54.864144, 40Q, 75.819641, 3.790092, 4.710566, Dike Margin, 76.000000, 62.000000, 332.000000, 0.943000, SD22, Mon Jan 23 16:02:38 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, c286919d1c26f932016c1e5b8fc5198a, 272688.733654, 1887378.782623, 17.059484, 54.864221, 40Q, 80.524231, 3.790092, 2.500000, Dike Margin, 87.000000, 77.000000, 347.000000, 0.943000, SD22, Mon Jan 23 15:59:58 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0a634100453f1c2addc0fc0af78036cd, 272810.463581, 1887454.214767, 17.060178, 54.865356, 40Q, 85.948853, 3.790092, 2.500000, Dike Margin, 76.000000, 13.000000, 283.000000, 0.943000, SD10, Mon Jan 23 15:48:10 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5c71817a58011a4c052044ffdd7ed5f3, 272784.448753, 1887465.134493, 17.060274, 54.865111, 40Q, 89.144287, 3.790092, 2.500000, Dike Margin, 86.000000, 198.000000, 108.000000, 0.943000, SD10, Mon Jan 23 15:47:39 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, f75fdcd4737f614d69199795caa7b143, 272767.674044, 1887463.445972, 17.060257, 54.864954, 40Q, 89.913696, 3.790092, 2.500000, Dike Margin, 73.000000, 16.000000, 286.000000, 0.943000, SD10, Mon Jan 23 15:46:31 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 05746534c182bd26352d0c2984f9587d, 272645.065054, 1887550.375185, 17.061030, 54.863793, 40Q, 89.290161, 3.790092, 2.500000, Dike Margin, 79.000000, 211.000000, 121.000000, 0.943000, SD10, Mon Jan 23 15:42:57 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 125df32557c7b2978918d02d98478c7c, 272620.495024, 1887567.877233, 17.061185, 54.863561, 40Q, 92.515869, 3.790092, 2.500000, Dike Margin, 53.000000, 47.000000, 317.000000, 0.943000, SD10, Mon Jan 23 15:41:51 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 45cbb2d03ae9fe0334a6398285952df6, 272610.171358, 1887564.752165, 17.061156, 54.863464, 40Q, 92.279480, 3.790092, 2.500000, Dike Margin, 76.000000, 356.000000, 266.000000, 0.943000, SD10, Mon Jan 23 15:40:14 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5e1979b1c270f463b4ee20c02da35d16, 272612.011405, 1887562.905425, 17.061140, 54.863482, 40Q, 92.475220, 3.790092, 2.500000, Dike Margin, 77.000000, 32.000000, 302.000000, 0.943000, SD10, Mon Jan 23 15:39:23 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, a95146170307d6d685b72d664150b30c, 272602.731672, 1887574.992818, 17.061248, 54.863393, 40Q, 94.797424, 3.790092, 2.500000, Dike Margin, 81.000000, 29.000000, 299.000000, 0.943000, SD10, Mon Jan 23 15:32:57 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 788606f09cd501b94a64b3ab4005b64a, 272605.605425, 1887570.983801, 17.061212, 54.863421, 40Q, 89.945557, 3.790092, 2.500000, Dike Margin, 71.000000, 16.000000, 286.000000, 0.943000, SD10, Mon Jan 23 15:31:33 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9487b628fc2c5465c44c83621de6462a, 272589.206200, 1887623.435084, 17.061684, 54.863261, 40Q, 86.282471, 3.790092, 2.500000, Dike Margin, 82.000000, 273.000000, 183.000000, 0.943000, SD22, Mon Jan 23 15:13:05 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 74220c697901d3baab5efa22e20abfcd, 272589.025370, 1887624.911628, 17.061698, 54.863259, 40Q, 82.738770, 3.790092, 2.500000, Dike Margin, 67.000000, 219.000000, 129.000000, 0.943000, SD22, Mon Jan 23 15:09:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0ec64a80e246c29e899dbe6df3de5f87, 272584.274776, 1887632.267822, 17.061764, 54.863214, 40Q, 78.332214, 3.790092, 2.500000, Dike Margin, 89.000000, 76.000000, 346.000000, 0.943000, SD22, Mon Jan 23 15:08:06 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 73dac5950d3e2bd8164565f4ca7b5403, 272584.832788, 1887633.730743, 17.061777, 54.863219, 40Q, 75.567017, 3.790092, 2.500000, Dike Margin, 80.000000, 48.000000, 318.000000, 0.943000, SD22, Mon Jan 23 15:07:07 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9bbcc71c91141c97236d11920c9c7c41, 272572.842132, 1887650.201786, 17.061924, 54.863105, 40Q, 71.683716, 3.790092, 2.500000, Dike Margin, 70.000000, 107.000000, 17.000000, 0.943000, SD22, Mon Jan 23 15:06:13 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d873e567141c97901de9c6ea87b02818, 272571.704255, 1887654.811743, 17.061966, 54.863094, 40Q, 72.619507, 3.790092, 2.500000, Dike Margin, 69.000000, 223.000000, 133.000000, 0.943000, SD22, Mon Jan 23 15:05:56 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, ac2feb9314c244a90075e88bd121d156, 272573.578843, 1887658.455491, 17.061999, 54.863111, 40Q, 80.102356, 3.790092, 2.500000, Dike Margin, 83.000000, 69.000000, 339.000000, 0.943000, SD22, Mon Jan 23 15:05:13 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 58ffe5f193598a0f05130eb030410c70, 272568.797662, 1887669.046770, 17.062094, 54.863065, 40Q, 83.948853, 3.790092, 2.500000, Dike Margin, 81.000000, 258.000000, 168.000000, 0.943000, SD22, Mon Jan 23 15:04:44 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 072bcd1691b04a8002f9c150c1ddf061, 272562.321742, 1887680.360677, 17.062196, 54.863003, 40Q, 88.945312, 3.790092, 2.500000, Dike Margin, 87.000000, 86.000000, 356.000000, 0.943000, SD22, Mon Jan 23 15:04:17 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d67fa2b766f41f5111be6a1807d5c74d, 272561.714339, 1887684.014994, 17.062229, 54.862997, 40Q, 88.965210, 3.790092, 2.500000, Dike Margin, 81.000000, 251.000000, 161.000000, 0.943000, SD22, Mon Jan 23 15:04:09 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 32950d6d4d1ac30a5b50a93720242591, 272560.017571, 1887687.178646, 17.062257, 54.862981, 40Q, 90.252991, 3.790092, 2.500000, Dike Margin, 76.000000, 270.000000, 180.000000, 0.943000, SD22, Mon Jan 23 15:03:55 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, bdb54480ab04ceb0636bdec81fae3070, 272557.537542, 1887693.203693, 17.062311, 54.862957, 40Q, 92.252747, 3.790092, 2.500000, Dike Margin, 82.000000, 58.000000, 328.000000, 0.943000, SD22, Mon Jan 23 15:03:40 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 3f09869d3d71f66fabc767e25edeb937, 272547.786385, 1887716.978784, 17.062525, 54.862863, 40Q, 90.314331, 3.790092, 2.500000, Dike Margin, 76.000000, 256.000000, 166.000000, 0.943000, SD22, Mon Jan 23 15:03:06 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 6388b093d55a28846b93708a61de591a, 272544.102424, 1887724.302279, 17.062591, 54.862827, 40Q, 94.090332, 3.790092, 2.500000, Dike Margin, 89.000000, 63.000000, 333.000000, 0.943000, SD22, Mon Jan 23 15:02:43 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 06f26821938953d5ceae4f2c72420e97, 272538.085098, 1887736.359530, 17.062699, 54.862770, 40Q, 94.488831, 3.790092, 2.500000, Dike Margin, 82.000000, 69.000000, 339.000000, 0.943000, SD22, Mon Jan 23 15:02:15 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, a3139e6b170c7a888118993ea29f04a0, 272535.476057, 1887742.756849, 17.062757, 54.862744, 40Q, 94.816101, 3.790092, 2.500000, Dike Margin, 86.000000, 247.000000, 157.000000, 0.943000, SD22, Mon Jan 23 15:02:03 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fb331a3576ad8423a7fc13a754c48d14, 272535.411063, 1887744.017363, 17.062768, 54.862744, 40Q, 95.535461, 3.790092, 2.500000, Dike Margin, 78.000000, 245.000000, 155.000000, 0.943000, SD22, Mon Jan 23 15:01:56 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 00eb5e949ed66384595538a4c2979154, 272342.001146, 1887835.077373, 17.063572, 54.860918, 40Q, 75.122498, 3.790092, 2.500000, Dike Margin, 86.000000, 43.000000, 313.000000, 0.943000, SD21, Mon Jan 23 14:42:44 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0434dfea8992316e17be30cb52198844, 272341.431162, 1887837.964119, 17.063598, 54.860912, 40Q, 74.764160, 3.790092, 2.500000, Dike Margin, 84.000000, 53.000000, 323.000000, 0.943000, SD21, Mon Jan 23 14:42:29 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, ff67541e1ce4f6f7c48b43689ab95a5c, 272340.047725, 1887841.439866, 17.063629, 54.860899, 40Q, 72.498474, 3.790092, 2.500000, Dike Margin, 84.000000, 231.000000, 141.000000, 0.943000, SD21, Mon Jan 23 14:40:49 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fa503837af33e3bf22cddcaaaece0039, 272338.757913, 1887841.896815, 17.063633, 54.860887, 40Q, 74.118652, 3.790092, 2.500000, Dike Margin, 78.000000, 231.000000, 141.000000, 0.943000, SD21, Mon Jan 23 14:40:16 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d0a5ffae79e583dd7a8825df00ff94c8, 272340.978977, 1887839.357294, 17.063610, 54.860908, 40Q, 73.371765, 3.790092, 2.500000, Dike Margin, 90.000000, 63.000000, 333.000000, 0.943000, SD21, Mon Jan 23 14:40:05 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 7620175b5fa6d7b84f14041ad8c48bfa, 272341.860203, 1887835.333535, 17.063574, 54.860917, 40Q, 73.846436, 3.790092, 2.500000, Dike Margin, 81.000000, 104.000000, 14.000000, 0.943000, SD21, Mon Jan 23 14:39:53 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9529f837d89bf503e7675dfbd124e373, 272341.830964, 1887835.871874, 17.063579, 54.860916, 40Q, 68.521912, 3.790092, 2.500000, Dike Margin, 82.000000, 251.000000, 161.000000, 0.943000, SD21, Mon Jan 23 14:39:45 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 30790c068e9d10de334f5dd2b4edb8be, 272345.548585, 1887830.462020, 17.063530, 54.860952, 40Q, 67.532104, 3.790092, 2.500000, Dike Margin, 85.000000, 261.000000, 171.000000, 0.943000, SD21, Mon Jan 23 14:39:25 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 1522ce650447ea811b9c8a84c474fd8d, 272347.507741, 1887828.897345, 17.063516, 54.860970, 40Q, 71.989197, 3.790092, 2.500000, Dike Margin, 83.000000, 221.000000, 131.000000, 0.943000, SD21, Mon Jan 23 14:38:57 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 92a21808b37b47456c84c9c259736499, 272343.519883, 1887833.162167, 17.063554, 54.860932, 40Q, 74.855591, 3.790092, 2.500000, Dike Margin, 74.000000, 224.000000, 134.000000, 0.943000, SD21, Mon Jan 23 14:38:34 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 4cd038f836999dc150ff48858376ef55, 276712.408450, 1887301.290691, 17.059178, 54.902016, 40Q, 50.636963, 3.790092, 2.500000, Dike Margin, 47.000000, 218.000000, 128.000000, 0.943000, SD20, Mon Jan 23 14:06:15 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5e8b46568e05158826481d11e16658d0, 276712.168876, 1887302.777756, 17.059192, 54.902014, 40Q, 50.687195, 3.790092, 2.500000, Dike Margin, 36.000000, 211.000000, 121.000000, 0.943000, SD20, Mon Jan 23 14:06:07 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d726f92ffdaea7c5e99c8f211e463d68, 276707.985679, 1887308.072118, 17.059239, 54.901974, 40Q, 51.840820, 3.790092, 2.500000, Dike Margin, 60.000000, 227.000000, 137.000000, 0.943000, SD20, Mon Jan 23 14:05:31 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 6c66a12095ffed1c24976bdc2b4d429e, 276706.935118, 1887311.578216, 17.059271, 54.901964, 40Q, 54.072083, 3.790092, 2.500000, Dike Margin, 67.000000, 221.000000, 131.000000, 0.943000, SD20, Mon Jan 23 14:04:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 602a768a8a64fe60b2b9cd77b69f59e6, 276703.927190, 1887316.647404, 17.059316, 54.901935, 40Q, 55.114868, 3.790092, 2.500000, Dike Margin, 54.000000, 225.000000, 135.000000, 0.943000, SD20, Mon Jan 23 14:03:44 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 7c6f0640db6617ff829bfe4a6bf49e98, 276702.898917, 1887317.768779, 17.059326, 54.901925, 40Q, 55.720276, 3.790092, 2.500000, Dike Margin, 56.000000, 218.000000, 128.000000, 0.943000, SD20, Mon Jan 23 14:03:34 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 66f86a40402a0f3b93b99dbb8e09ee2c, 276700.321418, 1887323.355848, 17.059376, 54.901900, 40Q, 57.063843, 3.790092, 2.500000, Dike Margin, 58.000000, 220.000000, 130.000000, 0.943000, SD20, Mon Jan 23 14:03:16 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 72b35cc1f8dbabfc2910dfff7e3c4166, 276699.185345, 1887324.156243, 17.059383, 54.901890, 40Q, 55.970093, 3.790092, 2.500000, Dike Margin, 67.000000, 233.000000, 143.000000, 0.943000, SD20, Mon Jan 23 14:03:09 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, a6f9c4338ff9ab5e2788a2ef79cfa043, 276697.827257, 1887326.492224, 17.059404, 54.901877, 40Q, 58.345032, 3.790092, 2.500000, Dike Margin, 79.000000, 219.000000, 129.000000, 0.943000, SD20, Mon Jan 23 14:02:49 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, a58993737beeb3c8c3174078a6f3d081, 276696.232219, 1887329.469492, 17.059431, 54.901861, 40Q, 58.995361, 3.790092, 2.500000, Dike Margin, 61.000000, 219.000000, 129.000000, 0.943000, SD20, Mon Jan 23 14:01:22 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fbeab67c66931bfa4b62a1b087647138, 276694.873727, 1887331.371532, 17.059448, 54.901848, 40Q, 60.046997, 3.790092, 2.500000, Dike Margin, 60.000000, 222.000000, 132.000000, 0.943000, SD20, Mon Jan 23 14:01:03 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 15bb9b78631b58174bad7f6cee310c82, 276692.199648, 1887336.294332, 17.059492, 54.901823, 40Q, 60.624634, 3.790092, 2.500000, Dike Margin, 57.000000, 223.000000, 133.000000, 0.943000, SD20, Mon Jan 23 14:00:46 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fa40ad0849541e37d7fa66b554a99537, 276705.524859, 1887312.923989, 17.059283, 54.901950, 40Q, 53.440979, 3.790092, 2.500000, Dike Margin, 67.000000, 211.000000, 121.000000, 0.943000, SD20, Mon Jan 23 13:59:37 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, bc914cc9c0199b947d809b9def955607, 276706.573325, 1887311.204616, 17.059267, 54.901960, 40Q, 53.317932, 3.790092, 2.500000, Dike Margin, 50.000000, 225.000000, 135.000000, 0.943000, SD20, Mon Jan 23 13:59:26 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 069f5e472ef26e7e00f8dd480d25578c, 276705.938233, 1887311.954240, 17.059274, 54.901954, 40Q, 53.684692, 3.790092, 2.500000, Dike Margin, 66.000000, 233.000000, 143.000000, 0.943000, SD20, Mon Jan 23 13:59:21 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 2c32fc025946253202e560725d6ec764, 276707.689421, 1887306.464613, 17.059224, 54.901971, 40Q, 54.190735, 3.790092, 2.500000, Dike Margin, 64.000000, 242.000000, 152.000000, 0.943000, SD20, Mon Jan 23 13:59:09 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fe3cfba605178d49dc6a8e3f76a0084e, 276711.956119, 1887297.842811, 17.059147, 54.902012, 40Q, 52.641235, 3.790092, 2.500000, Dike Margin, 52.000000, 217.000000, 127.000000, 0.943000, SD20, Mon Jan 23 13:58:31 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, d47632c052d6b9dadb8dc2c0c75c6c35, 276836.185711, 1887208.987460, 17.058356, 54.903188, 40Q, 55.738953, 3.790092, 2.500000, Dike Margin, 42.000000, 213.000000, 123.000000, 0.943000, SD19, Mon Jan 23 11:38:41 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, fa4d0f0510abbba2cfcc7ee3beea5c1b, 276830.854707, 1887213.797075, 17.058399, 54.903137, 40Q, 54.600037, 3.790092, 2.500000, Dike Margin, 61.000000, 220.000000, 130.000000, 0.943000, SD19, Mon Jan 23 11:38:10 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 463bb379ecff6ed61078da6578b3e15f, 276825.597122, 1887220.385962, 17.058458, 54.903087, 40Q, 55.920166, 3.790092, 2.500000, Dike Margin, 39.000000, 239.000000, 149.000000, 0.943000, SD19, Mon Jan 23 11:37:48 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, a1589f166b468d9fe8073eff093adbb3, 276820.296039, 1887222.726645, 17.058479, 54.903037, 40Q, 53.756287, 3.790092, 2.500000, Dike Margin, 56.000000, 222.000000, 132.000000, 0.943000, SD19, Mon Jan 23 11:37:26 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 160d8dbff902991879898c1f4dc0b38b, 276821.240370, 1887222.810597, 17.058480, 54.903046, 40Q, 52.430847, 3.790092, 2.500000, Dike Margin, 59.000000, 224.000000, 134.000000, 0.943000, SD19, Mon Jan 23 11:37:19 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, c8aa85a84995d162b96202d44cd37a92, 276818.639288, 1887223.827088, 17.058489, 54.903021, 40Q, 52.449097, 3.790092, 2.500000, Dike Margin, 47.000000, 229.000000, 139.000000, 0.943000, SD19, Mon Jan 23 11:37:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 294349663389056e88ec6ee60f4e5d5c, 276815.291182, 1887224.888135, 17.058498, 54.902990, 40Q, 50.901917, 3.790092, 2.500000, Dike Margin, 41.000000, 208.000000, 118.000000, 0.943000, SD19, Mon Jan 23 11:36:48 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 11cb62aa74799da44ceee6a6ff08b276, 276811.113167, 1887227.893135, 17.058525, 54.902950, 40Q, 50.147522, 3.790092, 2.500000, Dike Margin, 69.000000, 240.000000, 150.000000, 0.943000, SD19, Mon Jan 23 11:36:31 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, cbb687a7f484261a74e7a5cfbf27192d, 276799.027491, 1887253.072197, 17.058751, 54.902834, 40Q, 49.799316, 3.790092, 2.500000, Dike Margin, 67.000000, 218.000000, 128.000000, 0.943000, SD19, Mon Jan 23 11:34:53 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, afd93ece9191d3da53964d00dc4d91e0, 276802.488550, 1887250.829870, 17.058731, 54.902867, 40Q, 52.509705, 3.790092, 2.500000, Dike Margin, 67.000000, 220.000000, 130.000000, 0.943000, SD19, Mon Jan 23 11:34:22 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0789f561acea0c4603e74e3f91853599, 276804.540712, 1887248.375742, 17.058709, 54.902887, 40Q, 51.505676, 3.790092, 2.500000, Dike Margin, 63.000000, 224.000000, 134.000000, 0.943000, SD19, Mon Jan 23 11:33:57 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5284f7898d7ed4f63618752de2c6c5df, 276805.116845, 1887247.985424, 17.058706, 54.902892, 40Q, 51.248291, 3.790092, 2.500000, Dike Margin, 81.000000, 224.000000, 134.000000, 0.943000, SD19, Mon Jan 23 11:33:46 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 5296b70166e3a60fc24ff9decfaca7a3, 276805.877837, 1887247.456958, 17.058701, 54.902899, 40Q, 49.036865, 3.790092, 2.500000, Dike Margin, 65.000000, 226.000000, 136.000000, 0.943000, SD19, Mon Jan 23 11:33:38 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 0d2ff0943cdbf4e46c735381d299c2ea, 276805.986936, 1887246.213730, 17.058690, 54.902900, 40Q, 49.199829, 3.790092, 2.500000, Dike Margin, 68.000000, 231.000000, 141.000000, 0.943000, SD19, Mon Jan 23 11:33:31 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, be3097de999d0c91639b462a086c014f, 276808.528568, 1887241.447354, 17.058647, 54.902925, 40Q, 47.823914, 3.790092, 2.500000, Dike Margin, 63.000000, 225.000000, 135.000000, 0.943000, SD19, Mon Jan 23 11:33:17 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 839983ca459babaeac51fc5faf544cd1, 276808.232552, 1887242.637239, 17.058658, 54.902922, 40Q, 49.035522, 3.790092, 2.500000, Dike Margin, 71.000000, 222.000000, 132.000000, 0.943000, SD19, Mon Jan 23 11:33:10 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 548be74d5b5ac803110f2b602a80b8cf, 276807.982466, 1887242.849149, 17.058660, 54.902919, 40Q, 49.337158, 3.790092, 2.500000, Dike Margin, 66.000000, 226.000000, 136.000000, 0.943000, SD19, Mon Jan 23 11:33:04 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 9a7b4878171c1ca0adf42d582d087a4b, 276807.345607, 1887243.831259, 17.058668, 54.902913, 40Q, 50.961975, 3.790092, 2.500000, Dike Margin, 59.000000, 231.000000, 141.000000, 0.943000, SD19, Mon Jan 23 11:32:57 2023, 
e9b7b9667cd8eba19fc087e07b98b00f, Locality 1, 155b9f6212446fbb840490ff78091998, 277069.615996, 1887328.447629, 17.059458, 54.905368, 40Q, 49.513855, 3.790092, 2.500000, Dike Margin, 70.000000, 244.000000, 154.000000, 0.943000, SD18, Mon Jan 23 11:01:46 2023, 
